Timestamp,Lead,Value
2026-02-18T07:17:38.090Z,ECG_LEAD_II,20
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,800
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,-200
2026-02-18T09:01:11.413Z,ECG_LEAD_II,20
2026-02-18T09:01:11.413Z,ECG_LEAD_II,20
2026-02-18T09:01:11.413Z,ECG_LEAD_II,20
2026-02-18T09:01:11.413Z,ECG_LEAD_II,20
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,800
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,-200
2026-02-18T09:01:17.756Z,ECG_LEAD_II,20
2026-02-18T09:01:17.756Z,ECG_LEAD_II,20
2026-02-18T09:01:17.756Z,ECG_LEAD_II,20
2026-02-18T09:01:17.756Z,ECG_LEAD_II,20
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,800
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.191Z,ECG_LEAD_II,20
2026-02-18T09:01:22.191Z,ECG_LEAD_II,20
2026-02-18T09:01:22.191Z,ECG_LEAD_II,20
2026-02-18T09:01:22.191Z,ECG_LEAD_II,20
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,800
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,-200
2026-02-18T09:01:22.721Z,ECG_LEAD_II,20
2026-02-18T09:01:22.721Z,ECG_LEAD_II,20
2026-02-18T09:01:22.721Z,ECG_LEAD_II,20
2026-02-18T09:01:22.721Z,ECG_LEAD_II,20
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,800
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,-200
2026-02-18T09:01:23.121Z,ECG_LEAD_II,20
2026-02-18T09:01:23.121Z,ECG_LEAD_II,20
2026-02-18T09:01:23.121Z,ECG_LEAD_II,20
2026-02-18T09:01:23.121Z,ECG_LEAD_II,20
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,800
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,-200
2026-02-18T09:01:50.970Z,ECG_LEAD_II,20
2026-02-18T09:01:50.970Z,ECG_LEAD_II,20
2026-02-18T09:01:50.970Z,ECG_LEAD_II,20
2026-02-18T09:01:50.970Z,ECG_LEAD_II,20
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,800
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,-200
2026-02-18T09:03:14.727Z,ECG_LEAD_II,20
2026-02-18T09:03:14.727Z,ECG_LEAD_II,20
2026-02-18T09:03:14.727Z,ECG_LEAD_II,20
2026-02-18T09:03:14.727Z,ECG_LEAD_II,20
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,800
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.436Z,ECG_LEAD_II,20
2026-02-18T09:03:15.436Z,ECG_LEAD_II,20
2026-02-18T09:03:15.436Z,ECG_LEAD_II,20
2026-02-18T09:03:15.436Z,ECG_LEAD_II,20
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,800
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,-200
2026-02-18T09:03:15.946Z,ECG_LEAD_II,20
2026-02-18T09:03:15.946Z,ECG_LEAD_II,20
2026-02-18T09:03:15.946Z,ECG_LEAD_II,20
2026-02-18T09:03:15.946Z,ECG_LEAD_II,20
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,800
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.170Z,ECG_LEAD_II,20
2026-02-18T09:05:40.170Z,ECG_LEAD_II,20
2026-02-18T09:05:40.170Z,ECG_LEAD_II,20
2026-02-18T09:05:40.170Z,ECG_LEAD_II,20
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,800
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,-200
2026-02-18T09:05:40.794Z,ECG_LEAD_II,20
2026-02-18T09:05:40.794Z,ECG_LEAD_II,20
2026-02-18T09:05:40.794Z,ECG_LEAD_II,20
2026-02-18T09:05:40.794Z,ECG_LEAD_II,20
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,800
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.216Z,ECG_LEAD_II,20
2026-02-18T09:05:41.216Z,ECG_LEAD_II,20
2026-02-18T09:05:41.216Z,ECG_LEAD_II,20
2026-02-18T09:05:41.216Z,ECG_LEAD_II,20
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,800
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,-200
2026-02-18T09:05:41.601Z,ECG_LEAD_II,20
2026-02-18T09:05:41.601Z,ECG_LEAD_II,20
2026-02-18T09:05:41.601Z,ECG_LEAD_II,20
2026-02-18T09:05:41.601Z,ECG_LEAD_II,20
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,800
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,-200
2026-02-18T09:06:24.217Z,ECG_LEAD_II,20
2026-02-18T09:06:24.217Z,ECG_LEAD_II,20
2026-02-18T09:06:24.217Z,ECG_LEAD_II,20
2026-02-18T09:06:24.217Z,ECG_LEAD_II,20
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,800
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,-200
2026-02-18T09:08:21.767Z,ECG_LEAD_II,20
2026-02-18T09:08:21.767Z,ECG_LEAD_II,20
2026-02-18T09:08:21.767Z,ECG_LEAD_II,20
2026-02-18T09:08:21.767Z,ECG_LEAD_II,20
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,800
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,-200
2026-02-18T09:10:28.262Z,ECG_LEAD_II,20
2026-02-18T09:10:28.262Z,ECG_LEAD_II,20
2026-02-18T09:10:28.262Z,ECG_LEAD_II,20
2026-02-18T09:10:28.262Z,ECG_LEAD_II,20
